2,1,75.51,1.363,54.974,1,75.51
3,1.349,87.824,1.697,70.454,1.368,86.734
4,1.64,86.723,1.989,71.924,1.797,80.878
5,1.919,91.219,2.254,78.114,2.296,77.804
6,1.867,89.97,2.131,78.704,2.025,83.663
7,2.104,94.044,2.387,83.072,2.346,85.453
8,2.113,93.035,2.471,79.999,2.435,83.474
9,2.303,92.555,2.625,81.678,2.789,78.818
10,2.419,92.986,2.659,84.825,2.845,82.251
11,2.383,92.747,2.643,83.703,2.832,80.232
12,2.589,94.611,2.736,89.499,2.899,85.755
13,2.745,93.416,3.003,85.373,3.575,76.719
14,2.732,92.844,2.981,84.968,3.368,79.41
15,2.85,92.615,3.103,85.073,3.48,78.806
16,2.958,93.758,3.217,86.337,3.576,80.734
17,3.12,93.383,3.444,84.825,4.177,73.454
18,2.913,93.32,3.148,86.422,3.525,80.166
19,3.108,93.538,3.327,87.455,3.927,77.977
20,3.074,92.634,3.294,86.399,3.824,78.9
21,2.986,94.988,3.147,90.07,3.46,84.282
22,3.161,94.475,3.462,86.296,4.234,74.489
23,2.947,95.12,3.148,88.951,3.423,83.973
24,3.146,93.934,3.409,86.892,4.175,75.334
25,3.377,93.675,3.569,88.789,4.321,77.231
26,3.485,93.322,3.743,86.945,4.913,70.459
27,3.307,94.761,3.476,90.27,3.918,83.374
28,3.419,93.525,3.618,88.412,4.222,79.067
29,3.31,94.667,3.572,87.851,4.187,78.911
30,3.386,94.428,3.582,89.233,4.052,82.27
31,3.509,92.545,3.728,87.206,4.538,75.363
32,3.664,94.55,4.124,84.053,5.657,63.602
33,3.545,93.49,3.85,86.135,4.775,73.349
34,3.434,94.906,3.662,89.038,4.05,83.707
35,3.676,92.332,3.938,86.214,5.281,68.225
36,3.538,94.717,3.73,89.872,4.268,82.712
37,3.64,93.633,3.851,88.513,4.682,77.472
38,3.605,94.333,3.847,88.506,4.837,75.881
39,3.754,92.564,3.947,88.057,5.034,73.741
40,3.788,93.934,4.015,88.697,5.025,74.858
41,3.674,92.573,3.846,88.399,4.887,75.424
42,3.622,94.671,3.802,90.276,4.533,79.98
43,3.574,96.108,3.765,91.434,4.25,83.661
44,3.847,93.561,4.061,88.75,5.278,72.776
45,3.947,93.145,4.155,88.573,5.38,72.647
46,3.975,92.44,4.155,88.538,5.651,69.259
47,3.896,94.345,4.125,89.238,5.263,74.535
48,4.021,92.396,4.239,87.661,5.906,66.876
49,3.965,93.017,4.182,88.352,5.736,68.935
50,3.973,93.64,4.164,89.45,5.579,72.415
