2,1,73.143,1.3334,53.885,1,73.143
3,1.3258,83.1238,1.61,68.8574,1.3438,82.098
4,1.607,85.9092,1.926,72.0552,1.6786,83.1194
5,1.7796,89.6058,2.0888,76.5728,1.9792,81.8222
6,1.9346,91.0822,2.1934,80.5152,2.1124,84.702
7,2.1246,92.227,2.3718,82.7176,2.3638,84.864
8,2.186,92.5906,2.5096,80.9648,2.5982,81.1932
9,2.3896,92.5988,2.6888,82.486,2.8938,79.3516
10,2.438,94.81,2.716,85.3634,2.9622,80.6436
11,2.5456,93.8604,2.8292,84.6694,3.077,80.5736
12,2.6182,93.6102,2.8988,84.7318,3.2994,77.899
13,2.715,93.9954,2.9594,86.3652,3.3428,80.7068
14,2.6816,93.9842,2.9124,86.6534,3.1084,84.0524
15,2.7228,94.0714,2.9968,85.594,3.2974,81.4624
16,2.9494,93.9748,3.272,84.8456,3.7224,78.3488
17,2.8792,94.2652,3.1268,86.8416,3.3832,82.8302
18,2.9404,93.8858,3.2044,86.2472,3.6644,79.0818
19,3.0002,94.5504,3.2466,87.6,3.655,80.856
20,3.0582,93.9334,3.3116,86.8442,3.8858,78.0154
21,3.0984,93.8472,3.3264,87.505,3.8676,78.7742
22,3.2196,93.9032,3.4508,87.7016,4.1136,76.8844
23,3.1654,93.9878,3.3664,88.4268,3.8994,79.9904
24,3.2564,94.3158,3.4956,87.968,4.271,76.8204
25,3.1714,94.4072,3.3924,88.3442,3.995,79.7444
26,3.3036,94.2278,3.5404,87.983,4.3684,75.8912
27,3.3462,93.6074,3.561,87.966,4.3512,76.6486
28,3.3298,94.1076,3.5612,88.0826,4.2914,77.8238
29,3.3922,94.0024,3.649,87.464,4.4496,76.5546
30,3.3162,95.0008,3.5824,88.0214,4.1528,80.2554
31,3.449,93.9352,3.7162,87.305,4.4744,76.911
32,3.5456,93.829,3.833,86.902,4.6832,75.3184
33,3.451,93.8076,3.7064,87.3714,4.3904,78.4846
34,3.5012,94.4916,3.7638,88.0064,4.4528,78.5296
35,3.6482,94.0278,3.8972,88.1662,4.8034,75.7246
36,3.607,93.9226,3.8626,87.7982,4.771,75.3554
37,3.5758,95.0538,3.8116,89.2844,4.4688,80.2784
38,3.7212,93.5468,3.966,87.8326,5.0452,73.2962
39,3.5054,94.8428,3.7138,89.5586,4.2618,81.5764
40,3.6798,94.0934,3.9038,88.768,4.8074,76.3584
41,3.5674,95.386,3.7818,90.1006,4.3932,81.4566
42,3.7466,94.0658,3.9634,88.9814,4.8762,76.2806
43,3.5584,95.3152,3.755,90.4126,4.3148,82.384
44,3.7304,94.1022,3.9274,89.4486,4.8006,77.397
45,3.7952,93.9028,4.0086,89.0204,5.0946,74.703
46,3.7696,94.2224,3.9648,89.6092,4.9412,76.6098
47,3.7044,94.6944,3.8892,90.1942,4.6362,80.1432
48,3.8714,94.2208,4.0878,89.313,5.2978,73.676
49,3.849,94.265,4.0564,89.5084,5.176,75.2514
50,3.8066,94.2962,3.9862,90.0672,4.8676,78.6658
51,3.9524,93.2614,4.1442,88.9586,5.3978,73.5472
52,3.7868,95.1514,3.9548,91.154,4.649,82.2098
53,3.8584,94.8292,4.0546,90.3038,4.9612,78.8748
54,3.7708,95.1838,3.9446,90.9942,4.5546,82.9634
55,3.85,94.2446,4.054,89.563,5.0536,77.382
56,3.9774,93.4032,4.1932,88.6722,5.5298,72.473
57,3.9542,93.6398,4.1536,89.1912,5.2044,76.505
58,3.9164,95.1716,4.1502,89.8892,5.0954,78.396
59,3.9186,94.816,4.1356,89.8972,5.0668,78.7136
60,4.0186,93.6898,4.2506,88.5944,5.4418,74.4782
61,4.0126,94.5914,4.2308,89.7916,5.1636,78.5752
62,3.9902,94.5486,4.2378,89.071,5.228,77.4168
63,3.9922,94.7308,4.269,88.6798,5.2512,77.173
64,3.9886,94.923,4.2586,88.9772,5.1072,78.6814
65,3.9946,94.9692,4.2516,89.3266,5.187,78.5646
66,4.0766,94.7238,4.3476,88.9006,5.4218,76.4192
67,4.1112,94.18,4.371,88.6668,5.5718,74.6486
68,4.0986,93.9244,4.3532,88.4632,5.5354,74.519
69,4.1152,94.618,4.345,89.6734,5.3444,77.7664
70,4.1482,93.7088,4.3734,88.9214,5.6202,74.561
71,4.1182,94.542,4.3544,89.4666,5.3764,77.0612
72,4.1534,94.6778,4.403,89.3996,5.5394,75.7914
73,4.1972,93.6764,4.3954,89.4916,5.555,75.6004
74,4.1766,94.0288,4.4216,88.8588,5.8098,72.4674
75,4.2334,94.2288,4.4602,89.4982,5.7068,74.5064
76,4.2388,93.973,4.4418,89.7294,5.6632,74.994
77,4.1824,94.643,4.4016,89.9696,5.5948,75.8962
78,4.1754,94.4174,4.3618,90.3916,5.337,78.8258
79,4.1588,94.7266,4.3616,90.3862,5.3856,78.0048
80,4.2552,94.458,4.4548,90.2964,5.6016,76.502
81,4.1748,94.9554,4.3778,90.6238,5.3932,78.436
82,4.2492,94.1576,4.452,89.8988,5.6914,75.0386
83,4.1982,94.9744,4.3668,91.35,5.208,80.775
84,4.2992,93.8374,4.4908,89.8462,5.7916,74.4832
85,4.2272,94.7626,4.419,90.718,5.4436,78.136
86,4.2954,94.0576,4.4658,90.4752,5.5838,77.0626
87,4.3504,93.609,4.5388,89.733,5.9366,73.2838
88,4.3098,94.6238,4.4972,90.7336,5.659,76.9798
89,4.3094,94.365,4.507,90.257,5.7496,75.572
90,4.3504,94.0714,4.5408,90.1708,5.9032,74.487
91,4.3778,94.1938,4.5548,90.5844,5.8448,75.4664
92,4.3588,94.3812,4.5322,90.7958,5.7624,76.6666
93,4.4524,93.9886,4.6294,90.4352,6.0362,74.09
94,4.2862,95.2592,4.4884,91.0454,5.6172,78.2238
95,4.3152,94.9812,4.487,91.4282,5.5844,79.0498
96,4.4294,94.0018,4.606,90.4556,6.0886,73.9576
97,4.3662,94.4128,4.557,90.5088,6.0074,74.3834
98,4.3842,94.6344,4.5574,91.0518,5.8894,76.377
99,4.4854,94.0694,4.688,90.059,6.4678,70.4872
100,4.3616,94.8202,4.5456,91.0224,5.7958,77.3804
101,4.4374,94.1328,4.6098,90.6352,5.9784,75.5006
102,4.4116,94.3936,4.5748,91.0638,5.822,77.4064
103,4.3928,94.6218,4.5766,90.8572,5.8638,76.7692
104,4.436,94.321,4.613,90.735,6.0198,75.6326
105,4.5354,93.6612,4.7376,89.7106,6.5026,70.761
106,4.3858,94.935,4.5776,91.0078,5.754,77.8854
107,4.436,94.5182,4.6194,90.79,5.8854,76.9506
108,4.5322,93.8824,4.7214,90.144,6.2762,73.3454
109,4.5292,94.299,4.7528,89.912,6.422,72.161
110,4.4552,94.2488,4.6348,90.6092,5.9294,76.6906
